測項,違規列序,違規全文
v3·G值3.5m,95,"[v3·G值3.5m] ('R5', '628-53(2)') 欄「迭代次數」: baseline='17' got=14"
v3·G值3.5m,96,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,97,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「W(m)」: baseline='11.87' got=13.65"
v3·G值3.5m,98,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「Rw(%)」: baseline='23.56' got=21.19"
v3·G值3.5m,99,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「S(m)」: baseline='4.86' got=4.87"
v3·G值3.5m,100,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「幾何面積(㎡)」: baseline='213.2' got=214.11"
v3·G值3.5m,101,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「G(㎡)」: baseline='213.19' got=214.11"
v3·G值3.5m,102,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「累積S(m)」: baseline='13.57' got=15.36"
v3·G值3.5m,103,"[v3·G值3.5m] ('R5', '628-18(2)') 欄「宗地寬度(m)」: baseline='4.84' got=4.85"
v3·G值3.5m,104,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,105,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「W(m)」: baseline='13.05' got=14.84"
v3·G值3.5m,106,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「Rw(%)」: baseline='4.75' got=4.25"
v3·G值3.5m,107,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「幾何面積(㎡)」: baseline='52.24' got=52.45"
v3·G值3.5m,108,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「G(㎡)」: baseline='52.24' got=52.44"
v3·G值3.5m,109,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「累積S(m)」: baseline='14.76' got=16.55"
v3·G值3.5m,110,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「迭代次數」: baseline='18' got=15"
v3·G值3.5m,111,"[v3·G值3.5m] ('R5', '628-45(1)') 欄「負擔比率」: baseline='0.4365' got=0.4344"
v3·G值3.5m,112,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,113,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「W(m)」: baseline='18.65' got=20.48"
v3·G值3.5m,114,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「Rw(%)」: baseline='15.8' got=9.27"
v3·G值3.5m,115,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「S(m)」: baseline='5.62' got=5.67"
v3·G值3.5m,116,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「幾何面積(㎡)」: baseline='248.61' got=251.13"
v3·G值3.5m,117,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「G(㎡)」: baseline='248.62' got=251.12"
v3·G值3.5m,118,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「累積S(m)」: baseline='20.38' got=22.22"
v3·G值3.5m,119,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「迭代次數」: baseline='17' got=15"
v3·G值3.5m,120,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「負擔比率」: baseline='0.4307' got=0.4249"
v3·G值3.5m,121,"[v3·G值3.5m] ('R5', '628-7(2)') 欄「宗地寬度(m)」: baseline='5.6' got=5.65"
v3·G值3.5m,122,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,123,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「W(m)」: baseline='25.37' got=27.19"
v3·G值3.5m,124,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「S(m)」: baseline='6.75' got=6.73"
v3·G值3.5m,125,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「幾何面積(㎡)」: baseline='300.18' got=300.21"
v3·G值3.5m,126,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「G(㎡)」: baseline='300.18' got=300.21"
v3·G值3.5m,127,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「累積S(m)」: baseline='27.13' got=28.95"
v3·G值3.5m,128,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「迭代次數」: baseline='15' got=17"
v3·G值3.5m,129,"[v3·G值3.5m] ('R5', '628-20(2)') 欄「宗地寬度(m)」: baseline='6.72' got=6.7"
v3·G值3.5m,130,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,131,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「W(m)」: baseline='25.72' got=27.54"
v3·G值3.5m,132,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「幾何面積(㎡)」: baseline='15.75' got=15.74"
v3·G值3.5m,133,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「G(㎡)」: baseline='15.74' got=15.75"
v3·G值3.5m,134,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「累積S(m)」: baseline='27.48' got=29.31"
v3·G值3.5m,135,"[v3·G值3.5m] ('R5', '628-30(1)') 欄「迭代次數」: baseline='11' got=16"
v3·G值3.5m,136,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,137,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「W(m)」: baseline='36.16' got=37.96"
v3·G值3.5m,138,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「S(m)」: baseline='10.48' got=10.46"
v3·G值3.5m,139,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「幾何面積(㎡)」: baseline='470.74' got=470.77"
v3·G值3.5m,140,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「G(㎡)」: baseline='470.74' got=470.78"
v3·G值3.5m,141,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「累積S(m)」: baseline='37.96' got=39.77"
v3·G值3.5m,142,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「迭代次數」: baseline='14' got=17"
v3·G值3.5m,143,"[v3·G值3.5m] ('R5', '628-21(2)') 欄「宗地寬度(m)」: baseline='10.44' got=10.42"
v3·G值3.5m,144,"[v3·G值3.5m] ('R5', '628(3)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,145,"[v3·G值3.5m] ('R5', '628(3)') 欄「迭代次數」: baseline='12' got=16"
v3·G值3.5m,146,"[v3·G值3.5m] ('R5', '628-23(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,147,"[v3·G值3.5m] ('R5', '628-23(2)') 欄「幾何面積(㎡)」: baseline='423.55' got=423.54"
v3·G值3.5m,148,"[v3·G值3.5m] ('R5', '628-23(2)') 欄「迭代次數」: baseline='17' got=16"
v3·G值3.5m,149,"[v3·G值3.5m] ('R5', '628-22(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,150,"[v3·G值3.5m] ('R5', '628-22(2)') 欄「幾何面積(㎡)」: baseline='520.36' got=520.35"
v3·G值3.5m,151,"[v3·G值3.5m] ('R5', '628-22(2)') 欄「迭代次數」: baseline='17' got=16"
v3·G值3.5m,152,"[v3·G值3.5m] ('R5', '628-32(1)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,153,"[v3·G值3.5m] ('R5', '628-32(1)') 欄「幾何面積(㎡)」: baseline='3.16' got=3.15"
v3·G值3.5m,154,"[v3·G值3.5m] ('R5', '628-31(1)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,155,"[v3·G值3.5m] ('R5', '628-31(1)') 欄「幾何面積(㎡)」: baseline='10.71' got=10.72"
v3·G值3.5m,156,"[v3·G值3.5m] ('R5', '628-31(1)') 欄「累積S(m)」: baseline='23.45' got=23.44"
v3·G值3.5m,157,"[v3·G值3.5m] ('R5', '628-31(1)') 欄「迭代次數」: baseline='14' got=16"
v3·G值3.5m,158,"[v3·G值3.5m] ('R5', 'R5-抵費地-1') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,159,"[v3·G值3.5m] ('R5', 'R5-抵費地-1') 欄「幾何面積(㎡)」: baseline='1440.93' got=1359.31"
v3·G值3.5m,160,"[v3·G值3.5m] ('R5', 'R5-抵費地-2') 欄「平均深度(m)」: baseline='45.04' got=45.71"
v3·G值3.5m,161,"[v3·G值3.5m] ('R5', 'R5-抵費地-2') 欄「幾何面積(㎡)」: baseline='300.52' got=378.47"
v3·G值3.5m,162,"[v3·G值3.5m] ('R3', '628(4)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,163,"[v3·G值3.5m] ('R3', '628-34(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,164,"[v3·G值3.5m] ('R3', '628-34(2)') 欄「幾何面積(㎡)」: baseline='250.25' got=250.24"
v3·G值3.5m,165,"[v3·G值3.5m] ('R3', '628-34(2)') 欄「迭代次數」: baseline='16' got=15"
v3·G值3.5m,166,"[v3·G值3.5m] ('R3', '628-47(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,167,"[v3·G值3.5m] ('R3', '628-47(1)') 欄「累積S(m)」: baseline='10.02' got=10.01"
v3·G值3.5m,168,"[v3·G值3.5m] ('R3', '628-47(1)') 欄「迭代次數」: baseline='18' got=17"
v3·G值3.5m,169,"[v3·G值3.5m] ('R3', '628-46(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,170,"[v3·G值3.5m] ('R3', '628-46(1)') 欄「幾何面積(㎡)」: baseline='72.77' got=72.78"
v3·G值3.5m,171,"[v3·G值3.5m] ('R3', '628-46(1)') 欄「迭代次數」: baseline='17' got=15"
v3·G值3.5m,172,"[v3·G值3.5m] ('R3', '628-48(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,173,"[v3·G值3.5m] ('R3', '628-48(1)') 欄「幾何面積(㎡)」: baseline='143.39' got=143.4"
v3·G值3.5m,174,"[v3·G值3.5m] ('R3', '628-48(1)') 欄「迭代次數」: baseline='18' got=15"
v3·G值3.5m,175,"[v3·G值3.5m] ('R3', '628-49(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,176,"[v3·G值3.5m] ('R3', '628-49(2)') 欄「幾何面積(㎡)」: baseline='79.04' got=79.05"
v3·G值3.5m,177,"[v3·G值3.5m] ('R3', '628-49(2)') 欄「迭代次數」: baseline='17' got=16"
v3·G值3.5m,178,"[v3·G值3.5m] ('R3', '628-32(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,179,"[v3·G值3.5m] ('R3', '628-32(3)') 欄「迭代次數」: baseline='17' got=18"
v3·G值3.5m,180,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,181,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「W(m)」: baseline='8.9' got=10.57"
v3·G值3.5m,182,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「Rw(%)」: baseline='10.09' got=9.2"
v3·G值3.5m,183,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「S(m)」: baseline='1.91' got=1.92"
v3·G值3.5m,184,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「幾何面積(㎡)」: baseline='85.56' got=85.92"
v3·G值3.5m,185,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「G(㎡)」: baseline='85.57' got=85.92"
v3·G值3.5m,186,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「累積S(m)」: baseline='10.64' got=12.32"
v3·G值3.5m,187,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「迭代次數」: baseline='14' got=15"
v3·G值3.5m,188,"[v3·G值3.5m] ('R3', '628-42(2)') 欄「宗地寬度(m)」: baseline='1.9' got=1.91"
v3·G值3.5m,189,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,190,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「W(m)」: baseline='9.48' got=11.16"
v3·G值3.5m,191,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「Rw(%)」: baseline='2.83' got=2.64"
v3·G值3.5m,192,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「S(m)」: baseline='0.58' got=0.59"
v3·G值3.5m,193,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「幾何面積(㎡)」: baseline='26.12' got=26.21"
v3·G值3.5m,194,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「G(㎡)」: baseline='26.12' got=26.2"
v3·G值3.5m,195,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「累積S(m)」: baseline='11.22' got=12.9"
v3·G值3.5m,196,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「迭代次數」: baseline='16' got=14"
v3·G值3.5m,197,"[v3·G值3.5m] ('R3', '628-27(2)') 欄「宗地寬度(m)」: baseline='0.58' got=0.59"
v3·G值3.5m,198,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,199,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「W(m)」: baseline='10.91' got=12.59"
v3·G值3.5m,200,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「Rw(%)」: baseline='6.64' got=5.97"
v3·G值3.5m,201,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「幾何面積(㎡)」: baseline='63.89' got=64.17"
v3·G值3.5m,202,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「G(㎡)」: baseline='63.9' got=64.16"
v3·G值3.5m,203,"[v3·G值3.5m] ('R3', '628-28(1)') 欄「累積S(m)」: baseline='12.65' got=14.34"
v3·G值3.5m,204,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,205,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「W(m)」: baseline='15.46' got=17.16"
v3·G值3.5m,206,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「Rw(%)」: baseline='17.46' got=15.47"
v3·G值3.5m,207,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「S(m)」: baseline='4.57' got=4.59"
v3·G值3.5m,208,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「幾何面積(㎡)」: baseline='204.55' got=205.33"
v3·G值3.5m,209,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「G(㎡)」: baseline='204.54' got=205.32"
v3·G值3.5m,210,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「累積S(m)」: baseline='17.23' got=18.93"
v3·G值3.5m,211,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「迭代次數」: baseline='17' got=16"
v3·G值3.5m,212,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「負擔比率」: baseline='0.4356' got=0.4334"
v3·G值3.5m,213,"[v3·G值3.5m] ('R3', '628-45(2)') 欄「宗地寬度(m)」: baseline='4.55' got=4.57"
v3·G值3.5m,214,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,215,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「W(m)」: baseline='16.9' got=18.62"
v3·G值3.5m,216,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「Rw(%)」: baseline='4.39' got=2.18"
v3·G值3.5m,217,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「S(m)」: baseline='1.45' got=1.47"
v3·G值3.5m,218,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「幾何面積(㎡)」: baseline='64.78' got=65.65"
v3·G值3.5m,219,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「G(㎡)」: baseline='64.78' got=65.64"
v3·G值3.5m,220,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「累積S(m)」: baseline='18.68' got=20.4"
v3·G值3.5m,221,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「迭代次數」: baseline='17' got=16"
v3·G值3.5m,222,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「負擔比率」: baseline='0.4318' got=0.4242"
v3·G值3.5m,223,"[v3·G值3.5m] ('R3', '628-29(1)') 欄「宗地寬度(m)」: baseline='1.44' got=1.46"
v3·G值3.5m,224,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,225,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「W(m)」: baseline='27.08' got=28.83"
v3·G值3.5m,226,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「Rw(%)」: baseline='2.89' got=0.0"
v3·G值3.5m,227,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「S(m)」: baseline='10.22' got=10.25"
v3·G值3.5m,228,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「幾何面積(㎡)」: baseline='455.75' got=456.88"
v3·G值3.5m,229,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「G(㎡)」: baseline='455.75' got=456.87"
v3·G值3.5m,230,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「累積S(m)」: baseline='28.89' got=30.65"
v3·G值3.5m,231,"[v3·G值3.5m] ('R3', '628-30(3)') 欄「宗地寬度(m)」: baseline='10.18' got=10.21"
v3·G值3.5m,232,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,233,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「W(m)」: baseline='35.6' got=37.35"
v3·G值3.5m,234,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「幾何面積(㎡)」: baseline='380.79' got=380.77"
v3·G值3.5m,235,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「G(㎡)」: baseline='380.78' got=380.77"
v3·G值3.5m,236,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「累積S(m)」: baseline='37.45' got=39.21"
v3·G值3.5m,237,"[v3·G值3.5m] ('R3', '628-31(3)') 欄「迭代次數」: baseline='16' got=13"
v3·G值3.5m,238,"[v3·G值3.5m] ('R3', 'R3-抵費地-1') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,239,"[v3·G值3.5m] ('R3', 'R3-抵費地-1') 欄「幾何面積(㎡)」: baseline='1461.27' got=1383.05"
v3·G值3.5m,240,"[v3·G值3.5m] ('R3', 'R3-抵費地-2') 欄「平均深度(m)」: baseline='43.64' got=44.34"
v3·G值3.5m,241,"[v3·G值3.5m] ('R3', 'R3-抵費地-2') 欄「幾何面積(㎡)」: baseline='308.93' got=383.67"
v3·滑池槽3.5m,0,"[v3·滑池槽3.5m] ('R2',) 欄「J(naive)」: baseline='19.9149' got=15.9918"
v3·滑池槽3.5m,1,"[v3·滑池槽3.5m] ('R2',) 欄「J(k*)」: baseline='19.9149' got=15.9918"
v3·滑池槽3.5m,2,"[v3·滑池槽3.5m] ('R2',) 欄「ΣRw_L理論@k*(%)」: baseline='44.3' got=35.57"
v3·滑池槽3.5m,3,"[v3·滑池槽3.5m] ('R2',) 欄「ΣRw_L實跑(%)」: baseline='44.29' got=35.57"
v3·滑池槽3.5m,4,"[v3·滑池槽3.5m] ('R2',) 欄「ΣG(㎡)」: baseline='2594.22' got=2597.63"
v3·滑池槽3.5m,5,"[v3·滑池槽3.5m] ('R2',) 欄「Σ配地幾何(㎡)」: baseline='2594.21' got=2597.59"
v3·滑池槽3.5m,6,"[v3·滑池槽3.5m] ('R2',) 欄「池總=幾何剩餘(㎡)」: baseline='1774.4' got=1770.99"
v3·滑池槽3.5m,7,"[v3·滑池槽3.5m] ('R2',) 欄「角落抵費地L(㎡)」: baseline='309.05' got=382.85"
v3·滑池槽3.5m,8,"[v3·滑池槽3.5m] ('R2',) 欄「中央池(㎡)」: baseline='1465.35' got=1388.14"
v3·滑池槽3.5m,9,"[v3·滑池槽3.5m] ('R2',) 欄「守恆殘差(㎡)」: baseline='0.01' got=0.02"
v3·滑池槽3.5m,10,"[v3·滑池槽3.5m] ('R2',) 欄「幾何片明細(㎡)」: baseline='[1465.35, 309.05]' got='[1388.14, 382.85]'"
v3·滑池槽3.5m,11,"[v3·滑池槽3.5m] ('R3',) 欄「J(naive)」: baseline='19.8902' got=15.92"
v3·滑池槽3.5m,12,"[v3·滑池槽3.5m] ('R3',) 欄「J(k*)」: baseline='19.8902' got=15.92"
v3·滑池槽3.5m,13,"[v3·滑池槽3.5m] ('R3',) 欄「ΣRw_R理論@k*(%)」: baseline='44.3' got=35.46"
v3·滑池槽3.5m,14,"[v3·滑池槽3.5m] ('R3',) 欄「ΣRw_R實跑(%)」: baseline='44.3' got=35.46"
v3·滑池槽3.5m,15,"[v3·滑池槽3.5m] ('R3',) 欄「ΣG(㎡)」: baseline='2436.61' got=2440.05"
v3·滑池槽3.5m,16,"[v3·滑池槽3.5m] ('R3',) 欄「Σ配地幾何(㎡)」: baseline='2436.58' got=2440.09"
v3·滑池槽3.5m,17,"[v3·滑池槽3.5m] ('R3',) 欄「池總=幾何剩餘(㎡)」: baseline='1770.2' got=1766.72"
v3·滑池槽3.5m,18,"[v3·滑池槽3.5m] ('R3',) 欄「角落抵費地R(㎡)」: baseline='308.93' got=383.67"
v3·滑池槽3.5m,19,"[v3·滑池槽3.5m] ('R3',) 欄「中央池(㎡)」: baseline='1461.27' got=1383.05"
v3·滑池槽3.5m,20,"[v3·滑池槽3.5m] ('R3',) 欄「守恆殘差(㎡)」: baseline='0.01' got=-0.03"
v3·滑池槽3.5m,21,"[v3·滑池槽3.5m] ('R3',) 欄「幾何片明細(㎡)」: baseline='[1461.27, 308.93]' got='[1383.05, 383.67]'"
v3·滑池槽3.5m,22,"[v3·滑池槽3.5m] ('R5',) 欄「J(naive)」: baseline='19.2838' got=15.1873"
v3·滑池槽3.5m,23,"[v3·滑池槽3.5m] ('R5',) 欄「J(k*)」: baseline='19.2838' got=15.1873"
v3·滑池槽3.5m,24,"[v3·滑池槽3.5m] ('R5',) 欄「ΣRw_L理論@k*(%)」: baseline='44.3' got=34.89"
v3·滑池槽3.5m,25,"[v3·滑池槽3.5m] ('R5',) 欄「ΣRw_L實跑(%)」: baseline='44.3' got=34.89"
v3·滑池槽3.5m,26,"[v3·滑池槽3.5m] ('R5',) 欄「ΣG(㎡)」: baseline='2408.76' got=2412.46"
v3·滑池槽3.5m,27,"[v3·滑池槽3.5m] ('R5',) 欄「Σ配地幾何(㎡)」: baseline='2408.77' got=2412.43"
v3·滑池槽3.5m,28,"[v3·滑池槽3.5m] ('R5',) 欄「池總=幾何剩餘(㎡)」: baseline='1741.45' got=1737.78"
v3·滑池槽3.5m,29,"[v3·滑池槽3.5m] ('R5',) 欄「角落抵費地L(㎡)」: baseline='300.52' got=378.47"
v3·滑池槽3.5m,30,"[v3·滑池槽3.5m] ('R5',) 欄「中央池(㎡)」: baseline='1440.93' got=1359.31"
v3·滑池槽3.5m,31,"[v3·滑池槽3.5m] ('R5',) 欄「守恆殘差(㎡)」: baseline='-0.01' got=0.03"
v3·滑池槽3.5m,32,"[v3·滑池槽3.5m] ('R5',) 欄「幾何片明細(㎡)」: baseline='[1440.93, 300.52]' got='[1359.31, 378.47]'"
v3·J表3.5m,0,"[v3·J表3.5m] ('R2', '1') 欄「J」: baseline='0.267' got=0.2571"
v3·J表3.5m,1,"[v3·J表3.5m] ('R2', '1') 欄「dev(m)」: baseline='58.02' got=58.1"
v3·J表3.5m,2,"[v3·J表3.5m] ('R2', '1') 欄「ΣRw_L(%)」: baseline='0.59' got=0.57"
v3·J表3.5m,3,"[v3·J表3.5m] ('R2', '2') 欄「J」: baseline='9.3389' got=8.511"
v3·J表3.5m,4,"[v3·J表3.5m] ('R2', '2') 欄「dev(m)」: baseline='49.88' got=49.92"
v3·J表3.5m,5,"[v3·J表3.5m] ('R2', '2') 欄「ΣRw_L(%)」: baseline='20.77' got=18.93"
v3·J表3.5m,6,"[v3·J表3.5m] ('R2', '3') 欄「J」: baseline='10.6147' got=9.6528"
v3·J表3.5m,7,"[v3·J表3.5m] ('R2', '3') 欄「dev(m)」: baseline='48.56' got=48.6"
v3·J表3.5m,8,"[v3·J表3.5m] ('R2', '3') 欄「ΣRw_L(%)」: baseline='23.61' got=21.47"
v3·J表3.5m,9,"[v3·J表3.5m] ('R2', '4') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,10,"[v3·J表3.5m] ('R2', '4') 欄「dev(m)」: baseline='35.24' got=35.16"
v3·J表3.5m,11,"[v3·J表3.5m] ('R2', '4') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,12,"[v3·J表3.5m] ('R2', '5') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,13,"[v3·J表3.5m] ('R2', '5') 欄「dev(m)」: baseline='35.22' got=35.14"
v3·J表3.5m,14,"[v3·J表3.5m] ('R2', '5') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,15,"[v3·J表3.5m] ('R2', '6') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,16,"[v3·J表3.5m] ('R2', '6') 欄「dev(m)」: baseline='31.22' got=31.14"
v3·J表3.5m,17,"[v3·J表3.5m] ('R2', '6') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,18,"[v3·J表3.5m] ('R2', '7') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,19,"[v3·J表3.5m] ('R2', '7') 欄「dev(m)」: baseline='20.66' got=20.58"
v3·J表3.5m,20,"[v3·J表3.5m] ('R2', '7') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,21,"[v3·J表3.5m] ('R2', '8') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,22,"[v3·J表3.5m] ('R2', '8') 欄「dev(m)」: baseline='3.16' got=3.08"
v3·J表3.5m,23,"[v3·J表3.5m] ('R2', '8') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,24,"[v3·J表3.5m] ('R2', '9') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,25,"[v3·J表3.5m] ('R2', '9') 欄「dev(m)」: baseline='16.54' got=16.62"
v3·J表3.5m,26,"[v3·J表3.5m] ('R2', '9') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,27,"[v3·J表3.5m] ('R2', '10') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,28,"[v3·J表3.5m] ('R2', '10') 欄「dev(m)」: baseline='19.78' got=19.86"
v3·J表3.5m,29,"[v3·J表3.5m] ('R2', '10') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,30,"[v3·J表3.5m] ('R2', '11') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,31,"[v3·J表3.5m] ('R2', '11') 欄「dev(m)」: baseline='26.4' got=26.48"
v3·J表3.5m,32,"[v3·J表3.5m] ('R2', '11') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,33,"[v3·J表3.5m] ('R2', '12') 欄「J」: baseline='19.9149' got=15.9918"
v3·J表3.5m,34,"[v3·J表3.5m] ('R2', '12') 欄「dev(m)」: baseline='33.04' got=33.12"
v3·J表3.5m,35,"[v3·J表3.5m] ('R2', '12') 欄「ΣRw_L(%)」: baseline='44.3' got=35.57"
v3·J表3.5m,36,"[v3·J表3.5m] ('R2', '13') 欄「J」: baseline='19.9149' got=15.9918"
